scenario;hour;building;battery_capacity;battery_initial_soc;battery_min_soc;max_charge_power;max_discharge_power;charge_efficiency;discharge_efficiency;export_price_factor;consumption;pv_generation;price;export_price;pv_used_directly;battery_soc;battery_charge_input;battery_charge;battery_discharge;battery_discharge_from_soc;battery_losses;grid_import;grid_export;energy_purchase_cost;export_revenue;energy_cost;decision;study_case;cycle_day;terminal_soc_difference_day
Sin control;3;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,2552487455128978;0,0;0,12;0,048;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,2552487455128978;0,0;0,15062984946154773;0,0;0,15062984946154773;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;4;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,6371815946649246;0,0;0,13;0,052000000000000005;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,6371815946649246;0,0;0,08283360730644021;0,0;0,08283360730644021;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;5;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,0484854741818832;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,0484854741818832;0,0;0,15727282112728247;0,0;0,15727282112728247;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;6;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,8905186550884476;0,3;0,18;0,072;0,3;1,6;0,0;0,0;0,0;0,0;0,0;1,5905186550884476;0,0;0,28629335791592053;0,0;0,28629335791592053;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;7;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,4158481444106985;0,8;0,22;0,08800000000000001;0,8;1,6;0,0;0,0;0,0;0,0;0,0;1,6158481444106985;0,0;0,3554865917703537;0,0;0,3554865917703537;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;8;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,8095686006047793;1,5;0,24;0,096;1,5;1,6;0,0;0,0;0,0;0,0;0,0;1,3095686006047793;0,0;0,314296464145147;0,0;0,314296464145147;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;9;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,236378629313167;2,4;0,2;0,08000000000000002;2,236378629313167;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,1636213706868328;0,0;0,013089709654946626;-0,013089709654946626;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;10;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,2592617280183562;3,2;0,17;0,068;2,2592617280183562;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,940738271981644;0,0;0,0639702024947518;-0,0639702024947518;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;11;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,4525974423066925;3,8;0,15;0,06;2,4525974423066925;1,6;0,0;0,0;0,0;0,0;0,0;0,0;1,3474025576933073;0,0;0,08084415346159844;-0,08084415346159844;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;12;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,2874770907397126;4,0;0,14;0,05600000000000001;2,2874770907397126;1,6;0,0;0,0;0,0;0,0;0,0;0,0;1,7125229092602874;0,0;0,09590128291857611;-0,09590128291857611;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;13;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,3187734198795673;3,7;0,15;0,06;2,3187734198795673;1,6;0,0;0,0;0,0;0,0;0,0;0,0;1,3812265801204329;0,0;0,08287359480722598;-0,08287359480722598;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;14;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,4970304977045417;3,0;0,17;0,068;2,4970304977045417;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,5029695022954583;0,0;0,03420192615609117;-0,03420192615609117;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;15;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,0526912540348357;2,1;0,2;0,08000000000000002;2,0526912540348357;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,047308745965164434;0,0;0,0037846996772131552;-0,0037846996772131552;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;16;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,636556510626193;1,2;0,23;0,09200000000000001;1,2;1,6;0,0;0,0;0,0;0,0;0,0;1,436556510626193;0,0;0,33040799744402444;0,0;0,33040799744402444;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;17;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,811500219510052;0,4;0,28;0,11200000000000002;0,4;1,6;0,0;0,0;0,0;0,0;0,0;3,411500219510052;0,0;0,9552200614628147;0,0;0,9552200614628147;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;18;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;4,065383229127105;0,0;0,3;0,12;0,0;1,6;0,0;0,0;0,0;0,0;0,0;4,065383229127105;0,0;1,2196149687381312;0,0;1,2196149687381312;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;19;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,8416245451751982;0,0;0,27;0,10800000000000001;0,0;1,6;0,0;0,0;0,0;0,0;0,0;3,8416245451751982;0,0;1,0372386271973035;0,0;1,0372386271973035;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;20;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,201940579216738;0,0;0,24;0,096;0,0;1,6;0,0;0,0;0,0;0,0;0,0;3,201940579216738;0,0;0,7684657390120171;0,0;0,7684657390120171;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;21;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,7318418493307677;0,0;0,2;0,08000000000000002;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,7318418493307677;0,0;0,5463683698661536;0,0;0,5463683698661536;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;22;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,206182681360233;0,0;0,17;0,068;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,206182681360233;0,0;0,37505105583123965;0,0;0,37505105583123965;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Sin control;23;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,502019771221468;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,502019771221468;0,0;0,2253029656832202;0,0;0,2253029656832202;Uso directo de PV e importacion/exportacion de red;Alta demanda;1;0,0
Reglas;0;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,7323821654593834;0,0;0,14;0,05600000000000001;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,7323821654593834;0,0;0,24253350316431369;0,0;0,24253350316431369;Importa energia de red;Alta demanda;1;0,0
Reglas;1;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,0898838455429865;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0898838455429865;0,0;0,14168489992058825;0,0;0,14168489992058825;Importa energia de red;Alta demanda;1;0,0
Reglas;2;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,984929084592578;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,984929084592578;0,0;0,11819149015110936;0,0;0,11819149015110936;Importa energia de red;Alta demanda;1;0,0
Reglas;3;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,7668656480118894;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,7668656480118894;0,0;0,09202387776142672;0,0;0,09202387776142672;Importa energia de red;Alta demanda;1;0,0
Reglas;4;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,115773373278442;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,115773373278442;0,0;0,14505053852619748;0,0;0,14505053852619748;Importa energia de red;Alta demanda;1;0,0
Reglas;5;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,785723034561549;0,0;0,15;0,06;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,785723034561549;0,0;0,11785845518423235;0,0;0,11785845518423235;Importa energia de red;Alta demanda;1;0,0
Reglas;6;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,1140661175589663;0,3;0,18;0,072;0,3;2,0;0,0;0,0;0,0;0,0;0,0;1,8140661175589663;0,0;0,3265319011606139;0,0;0,3265319011606139;Importa energia de red;Alta demanda;1;0,0
Reglas;7;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,5029827578388812;0,8;0,22;0,08800000000000001;0,8;2,0;0,0;0,0;0,0;0,0;0,0;1,7029827578388812;0,0;0,37465620672455385;0,0;0,37465620672455385;Importa energia de red;Alta demanda;1;0,0
Reglas;8;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,0574270372902776;1,5;0,24;0,096;1,5;2,0;0,0;0,0;0,0;0,0;0,0;1,5574270372902776;0,0;0,37378248894966665;0,0;0,37378248894966665;Importa energia de red;Alta demanda;1;0,0
Reglas;9;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,355113332414066;2,4;0,2;0,08000000000000002;2,355113332414066;2,0426423342066373;0,04488666758593407;0,042642334206637364;0,0;0,0;0,0022443333792967063;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;10;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,4231794286680954;3,2;0,17;0,068;2,4231794286680954;2,7806218769719466;0,7768205713319047;0,7379795427653094;0,0;0,0;0,038841028566595326;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;11;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,6691746722904224;3,8;0,15;0,06;1,6691746722904224;4,804905938296045;2,1308253277095774;2,0242840613240984;0,0;0,0;0,106541266385479;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;12;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,2219649032775686;4,0;0,14;0,05600000000000001;2,2219649032775686;6,4940392801823545;1,7780350967224314;1,6891333418863097;0,0;0,0;0,08890175483612173;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;13;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,4508702161596854;3,7;0,15;0,06;2,4508702161596854;7,680712574830654;1,2491297838403148;1,186673294648299;0,0;0,0;0,06245648919201585;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;14;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,6040784996203787;3,0;0,17;0,068;2,6040784996203787;8,056838000191295;0,39592150037962126;0,3761254253606402;0,0;0,0;0,019796075018981063;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;15;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,9620195718834743;2,1;0,2;0,08000000000000002;1,9620195718834743;8,187919406901994;0,13798042811652578;0,13108140671069948;0,0;0,0;0,006899021405826294;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;16;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,6089629226409214;1,2;0,23;0,09200000000000001;1,2;6,7048005409641815;0,0;0,0;1,4089629226409215;1,483118865937812;0,07415594329689057;0,0;0,0;0,0;0,0;0,0;Descarga bateria por precio elevado o demanda alta;Alta demanda;1;0,0
Reglas;17;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,4419854847741527;0,4;0,28;0,11200000000000002;0,4;3,5469058041220762;0,0;0,0;3,0;3,1578947368421053;0,1578947368421053;0,04198548477415276;0,0;0,011755935736762774;0,0;0,011755935736762774;Descarga bateria por precio elevado o demanda alta;Alta demanda;1;0,0
Reglas;18;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;4,207598474408806;0,0;0,3;0,12;0,0;2,0;0,0;0,0;1,4695605139159724;1,5469058041220762;0,07734529020610381;2,738037960492834;0,0;0,8214113881478502;0,0;0,8214113881478502;Descarga bateria por precio elevado o demanda alta;Alta demanda;1;0,0
Reglas;19;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,944906738468848;0,0;0,27;0,10800000000000001;0,0;2,0;0,0;0,0;0,0;0,0;0,0;3,944906738468848;0,0;1,065124819386589;0,0;1,065124819386589;Importa energia de red;Alta demanda;1;0,0
Reglas;20;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,161888548101674;0,0;0,24;0,096;0,0;2,0;0,0;0,0;0,0;0,0;0,0;3,161888548101674;0,0;0,7588532515444018;0,0;0,7588532515444018;Importa energia de red;Alta demanda;1;0,0
Reglas;21;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,9660502677711302;0,0;0,2;0,08000000000000002;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,9660502677711302;0,0;0,5932100535542261;0,0;0,5932100535542261;Importa energia de red;Alta demanda;1;0,0
Reglas;22;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,3222863297067033;0,0;0,17;0,068;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,3222863297067033;0,0;0,3947886760501396;0,0;0,3947886760501396;Importa energia de red;Alta demanda;1;0,0
Reglas;23;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,7704489810023363;0,0;0,15;0,06;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,7704489810023363;0,0;0,2655673471503504;0,0;0,2655673471503504;Importa energia de red;Alta demanda;1;0,0
Reglas;0;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,3649835874670153;0,0;0,14;0,05600000000000001;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,3649835874670153;0,0;0,19109770224538217;0,0;0,19109770224538217;Importa energia de red;Alta demanda;1;0,0
Reglas;1;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,1898719710992607;0,0;0,13;0,052000000000000005;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,1898719710992607;0,0;0,15468335624290389;0,0;0,15468335624290389;Importa energia de red;Alta demanda;1;0,0
Reglas;2;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,6954847027796783;0,0;0,12;0,048;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,6954847027796783;0,0;0,0834581643335614;0,0;0,0834581643335614;Importa energia de red;Alta demanda;1;0,0
Reglas;3;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,2552487455128978;0,0;0,12;0,048;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,2552487455128978;0,0;0,15062984946154773;0,0;0,15062984946154773;Importa energia de red;Alta demanda;1;0,0
Reglas;4;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;0,6371815946649246;0,0;0,13;0,052000000000000005;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,6371815946649246;0,0;0,08283360730644021;0,0;0,08283360730644021;Importa energia de red;Alta demanda;1;0,0
Reglas;5;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,0484854741818832;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,0484854741818832;0,0;0,15727282112728247;0,0;0,15727282112728247;Importa energia de red;Alta demanda;1;0,0
Reglas;6;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,8905186550884476;0,3;0,18;0,072;0,3;1,6;0,0;0,0;0,0;0,0;0,0;1,5905186550884476;0,0;0,28629335791592053;0,0;0,28629335791592053;Importa energia de red;Alta demanda;1;0,0
Reglas;7;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,4158481444106985;0,8;0,22;0,08800000000000001;0,8;1,6;0,0;0,0;0,0;0,0;0,0;1,6158481444106985;0,0;0,3554865917703537;0,0;0,3554865917703537;Importa energia de red;Alta demanda;1;0,0
Reglas;8;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,8095686006047793;1,5;0,24;0,096;1,5;1,6;0,0;0,0;0,0;0,0;0,0;1,3095686006047793;0,0;0,314296464145147;0,0;0,314296464145147;Importa energia de red;Alta demanda;1;0,0
Reglas;9;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,236378629313167;2,4;0,2;0,08000000000000002;2,236378629313167;1,7554403021524911;0,1636213706868328;0,15544030215249116;0,0;0,0;0,00818106853434164;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;10;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,2592617280183562;3,2;0,17;0,068;2,2592617280183562;2,6491416605350526;0,940738271981644;0,8937013583825617;0,0;0,0;0,04703691359908224;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;11;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,4525974423066925;3,8;0,15;0,06;2,4525974423066925;3,9291740903436945;1,3474025576933073;1,2800324298086418;0,0;0,0;0,06737012788466545;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;12;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,2874770907397126;4,0;0,14;0,05600000000000001;2,2874770907397126;5,556070854140968;1,7125229092602874;1,6268967637972729;0,0;0,0;0,0856261454630145;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;13;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,3187734198795673;3,7;0,15;0,06;2,3187734198795673;6,868236105255379;1,3812265801204329;1,312165251114411;0,0;0,0;0,0690613290060218;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;14;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,4970304977045417;3,0;0,17;0,068;2,4970304977045417;7,346057132436065;0,5029695022954583;0,4778210271806854;0,0;0,0;0,025148475114772917;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;15;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,0526912540348357;2,1;0,2;0,08000000000000002;2,0526912540348357;7,391000441102971;0,047308745965164434;0,04494330866690621;0,0;0,0;0,0023654372982582217;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas;16;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,636556510626193;1,2;0,23;0,09200000000000001;1,2;5,878835693075399;0,0;0,0;1,436556510626193;1,5121647480275717;0,07560823740137868;0,0;0,0;0,0;0,0;0,0;Descarga bateria por precio elevado o demanda alta;Alta demanda;1;0,0
Reglas;17;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,811500219510052;0,4;0,28;0,11200000000000002;0,4;3,247256745706978;0,0;0,0;2,5;2,6315789473684212;0,13157894736842124;0,9115002195100521;0,0;0,2552200614628146;0,0;0,2552200614628146;Descarga bateria por precio elevado o demanda alta;Alta demanda;1;0,0
Reglas;18;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;4,065383229127105;0,0;0,3;0,12;0,0;1,6;0,0;0,0;1,5648939084216291;1,647256745706978;0,08236283728534888;2,5004893207054755;0,0;0,7501467962116426;0,0;0,7501467962116426;Descarga bateria por precio elevado o demanda alta;Alta demanda;1;0,0
Reglas;19;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,8416245451751982;0,0;0,27;0,10800000000000001;0,0;1,6;0,0;0,0;0,0;0,0;0,0;3,8416245451751982;0,0;1,0372386271973035;0,0;1,0372386271973035;Importa energia de red;Alta demanda;1;0,0
Reglas;20;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;3,201940579216738;0,0;0,24;0,096;0,0;1,6;0,0;0,0;0,0;0,0;0,0;3,201940579216738;0,0;0,7684657390120171;0,0;0,7684657390120171;Importa energia de red;Alta demanda;1;0,0
Reglas;21;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,7318418493307677;0,0;0,2;0,08000000000000002;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,7318418493307677;0,0;0,5463683698661536;0,0;0,5463683698661536;Importa energia de red;Alta demanda;1;0,0
Reglas;22;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;2,206182681360233;0,0;0,17;0,068;0,0;1,6;0,0;0,0;0,0;0,0;0,0;2,206182681360233;0,0;0,37505105583123965;0,0;0,37505105583123965;Importa energia de red;Alta demanda;1;0,0
Reglas;23;Edificio B;8,0;1,6;1,6;2,5;2,5;0,95;0,95;0,4;1,502019771221468;0,0;0,15;0,06;0,0;1,6;0,0;0,0;0,0;0,0;0,0;1,502019771221468;0,0;0,2253029656832202;0,0;0,2253029656832202;Importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;0;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,7323821654593834;0,0;0,14;0,05600000000000001;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,7323821654593834;0,0;0,24253350316431369;0,0;0,24253350316431369;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;1;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,0898838455429865;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0898838455429865;0,0;0,14168489992058825;0,0;0,14168489992058825;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;2;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,984929084592578;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,984929084592578;0,0;0,11819149015110936;0,0;0,11819149015110936;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;3;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,7668656480118894;0,0;0,12;0,048;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,7668656480118894;0,0;0,09202387776142672;0,0;0,09202387776142672;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;4;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,115773373278442;0,0;0,13;0,052000000000000005;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,115773373278442;0,0;0,14505053852619748;0,0;0,14505053852619748;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;5;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;0,785723034561549;0,0;0,15;0,06;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,785723034561549;0,0;0,11785845518423235;0,0;0,11785845518423235;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;6;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,1140661175589663;0,3;0,18;0,072;0,3;2,0;0,0;0,0;0,0;0,0;0,0;1,8140661175589663;0,0;0,3265319011606139;0,0;0,3265319011606139;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;7;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,5029827578388812;0,8;0,22;0,08800000000000001;0,8;2,0;0,0;0,0;0,0;0,0;0,0;1,7029827578388812;0,0;0,37465620672455385;0,0;0,37465620672455385;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;8;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;3,0574270372902776;1,5;0,24;0,096;1,5;2,0;0,0;0,0;0,0;0,0;0,0;1,5574270372902776;0,0;0,37378248894966665;0,0;0,37378248894966665;Reserva bateria e importa energia de red;Alta demanda;1;0,0
Reglas + decision avanzada;9;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,355113332414066;2,4;0,2;0,08000000000000002;2,355113332414066;2,0426423342066373;0,04488666758593407;0,042642334206637364;0,0;0,0;0,0022443333792967063;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas + decision avanzada;10;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,4231794286680954;3,2;0,17;0,068;2,4231794286680954;2,7806218769719466;0,7768205713319047;0,7379795427653094;0,0;0,0;0,038841028566595326;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas + decision avanzada;11;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,6691746722904224;3,8;0,15;0,06;1,6691746722904224;4,804905938296045;2,1308253277095774;2,0242840613240984;0,0;0,0;0,106541266385479;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas + decision avanzada;12;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,2219649032775686;4,0;0,14;0,05600000000000001;2,2219649032775686;6,4940392801823545;1,7780350967224314;1,6891333418863097;0,0;0,0;0,08890175483612173;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas + decision avanzada;13;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,4508702161596854;3,7;0,15;0,06;2,4508702161596854;7,680712574830654;1,2491297838403148;1,186673294648299;0,0;0,0;0,06245648919201585;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas + decision avanzada;14;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;2,6040784996203787;3,0;0,17;0,068;2,6040784996203787;8,056838000191295;0,39592150037962126;0,3761254253606402;0,0;0,0;0,019796075018981063;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
Reglas + decision avanzada;15;Edificio A;10,0;2,0;2,0;3,0;3,0;0,95;0,95;0,4;1,9620195718834743;2,1;0,2;0,08000000000000002;1,9620195718834743;8,187919406901994;0,13798042811652578;0,13108140671069948;0,0;0,0;0,006899021405826294;0,0;0,0;0,0;0,0;0,0;Carga bateria con excedente PV;Alta demanda;1;0,0
